Chr	Start	End	species	size	color
Contig0004529	1	260809	MIII	12	25252
Contig0005101	1	11739	MIII	12	25252
Contig0008000	1	14097	MIII	12	25252
Contig0000635	1	30899	MIII	12	25252
Contig0009493	1	2645	MIII	12	25252
Contig0002253	1	6585	MIII	12	25252
Contig0001550	1	43522	MIII	12	25252
Contig0000076	1	9494	MIII	12	25252
Contig0008267	1	219680	MIII	12	25252
Contig0004496	1	164993	MIII	12	25252
Contig0005199	1	12535	MIII	12	25252
Contig0002117	1	22827	MIII	12	25252
Contig0008504	1	1180380	MIII	12	25252
Contig0003676	1	80800	MIII	12	25252
Contig0001590	1	26438	MIII	12	25252
Contig0010177	1	43322	MIII	12	25252
Contig0007107	1	29164	MIII	12	25252
Contig0010167	1	89676	MIII	12	25252
Contig0008625	1	16088	MIII	12	25252
Contig0009397	1	51407	MIII	12	25252
Contig0004458	1	29367	MIII	12	25252
Contig0010545	1	51509	MIII	12	25252
Contig0009604	1	215078	MIII	12	25252
Contig0006585	1	29171	MIII	12	25252
Contig0007514	1	23584	MIII	12	25252
Contig0004589	1	32893	MIII	12	25252
Contig0004564	1	192186	MIII	12	25252
Contig0004501	1	107213	MIII	12	25252
Contig0007624	1	52753	MIII	12	25252
Contig0010183	1	20032	MIII	12	25252
Contig0008100	1	2230600	MIII	12	25252
Contig0010482	1	150739	MIII	12	25252
Contig0000267	1	404545	MIII	12	25252
Contig0004889	1	27819	MIII	12	25252
Contig0003483	1	28399	MIII	12	25252
Contig0001052	1	9307	MIII	12	25252
Contig0004133	1	10611	MIII	12	25252
Contig0006491	1	121655	MIII	12	25252
Contig0003451	1	26587	MIII	12	25252
Contig0001630	1	35875	MIII	12	25252
Contig0007458	1	25369	MIII	12	25252
Contig0003937	1	13173	MIII	12	25252
Contig0006736	1	9083	MIII	12	25252
Contig0000923	1	19566	MIII	12	25252
Contig0002872	1	38592	MIII	12	25252
Contig0002216	1	238031	MIII	12	25252
Contig0002343	1	29744	MIII	12	25252
Contig0006435	1	8473	MIII	12	25252
Contig0007854	1	128846	MIII	12	25252
Contig0003760	1	186087	MIII	12	25252
Contig0007006	1	26263	MIII	12	25252
Contig0006761	1	36134	MIII	12	25252
Contig0003286	1	23889	MIII	12	25252
Contig0004312	1	108317	MIII	12	25252
Contig0010965	1	13629	MIII	12	25252
Contig0000274	1	124240	MIII	12	25252
Contig0010391	1	22786	MIII	12	25252
Contig0000286	1	6656	MIII	12	25252
Contig0011146	1	63786	MIII	12	25252
Contig0010333	1	5920	MIII	12	25252
Contig0002516	1	896069	MIII	12	25252
Contig0001906	1	230708	MIII	12	25252
Contig0011262	1	83923	MIII	12	25252
Contig0001316	1	123259	MIII	12	25252
Contig0006382	1	22836	MIII	12	25252
Contig0002418	1	92099	MIII	12	25252
Contig0009490	1	73208	MIII	12	25252
Contig0010925	1	67839	MIII	12	25252
Contig0008157	1	85151	MIII	12	25252
Contig0000349	1	13067	MIII	12	25252
Contig0010898	1	204126	MIII	12	25252
Contig0006888	1	83184	MIII	12	25252
Contig0011130	1	25531	MIII	12	25252
Contig0007430	1	32849	MIII	12	25252
Contig0008460	1	224042	MIII	12	25252
Contig0000131	1	49870	MIII	12	25252
Contig0009130	1	602729	MIII	12	25252
Contig0005698	1	195349	MIII	12	25252
Contig0008392	1	102632	MIII	12	25252
Contig0002351	1	11515	MIII	12	25252
Contig0007046	1	29149	MIII	12	25252
Contig0005746	1	15419	MIII	12	25252
Contig0005105	1	63004	MIII	12	25252
Contig0003717	1	24842	MIII	12	25252
Contig0007873	1	52237	MIII	12	25252
Contig0011095	1	134388	MIII	12	25252
Contig0007849	1	18998	MIII	12	25252
Contig0000625	1	137633	MIII	12	25252
Contig0008314	1	1991	MIII	12	25252
Contig0005292	1	406103	MIII	12	25252
Contig0007034	1	40732	MIII	12	25252
Contig0007633	1	9779	MIII	12	25252
Contig0003744	1	30210	MIII	12	25252
Contig0010405	1	47896	MIII	12	25252
Contig0006879	1	31385	MIII	12	25252
Contig0009575	1	6594	MIII	12	25252
Contig0007003	1	15879	MIII	12	25252
Contig0009072	1	24317	MIII	12	25252
Contig0001668	1	3463	MIII	12	25252
Contig0011045	1	186954	MIII	12	25252
Contig0009315	1	21994	MIII	12	25252
Contig0006848	1	57317	MIII	12	25252
Contig0004506	1	67193	MIII	12	25252
Contig0006174	1	21530	MIII	12	25252
Contig0006302	1	3782	MIII	12	25252
Contig0003687	1	9592	MIII	12	25252
Contig0003183	1	23465	MIII	12	25252
Contig0005827	1	68015	MIII	12	25252
Contig0001335	1	8855	MIII	12	25252
Contig0002917	1	39812	MIII	12	25252
Contig0007931	1	52316	MIII	12	25252
Contig0010226	1	93911	MIII	12	25252
Contig0002801	1	13638	MIII	12	25252
Contig0003108	1	26629	MIII	12	25252
Contig0004761	1	9395	MIII	12	25252
Contig0004632	1	7905	MIII	12	25252
Contig0002134	1	6365	MIII	12	25252
Contig0008054	1	48325	MIII	12	25252
Contig0003111	1	21373	MIII	12	25252
Contig0007990	1	15436	MIII	12	25252
Contig0008539	1	11430	MIII	12	25252
Contig0007766	1	12033	MIII	12	25252
Contig0005365	1	37867	MIII	12	25252
Contig0008145	1	9202	MIII	12	25252
Contig0002778	1	20892	MIII	12	25252
Contig0005949	1	26645	MIII	12	25252
Contig0010695	1	27543	MIII	12	25252
Contig0002389	1	123886	MIII	12	25252
Contig0010710	1	63892	MIII	12	25252
Contig0009118	1	65027	MIII	12	25252
Contig0001290	1	9571	MIII	12	25252
Contig0006628	1	385618	MIII	12	25252
Contig0010359	1	38440	MIII	12	25252
Contig0002572	1	54806	MIII	12	25252
Contig0005628	1	8735	MIII	12	25252
Contig0002816	1	29117	MIII	12	25252
Contig0003699	1	13548	MIII	12	25252
Contig0006500	1	20576	MIII	12	25252
Contig0010506	1	105911	MIII	12	25252
Contig0010807	1	16100	MIII	12	25252
Contig0010062	1	72732	MIII	12	25252
Contig0005116	1	62724	MIII	12	25252
Contig0008158	1	17613	MIII	12	25252
Contig0003152	1	23266	MIII	12	25252
Contig0001956	1	18566	MIII	12	25252
Contig0005958	1	34297	MIII	12	25252
Contig0009192	1	25387	MIII	12	25252
Contig0002312	1	9017	MIII	12	25252
Contig0009332	1	6450	MIII	12	25252
Contig0010400	1	28481	MIII	12	25252
Contig0007035	1	60429	MIII	12	25252
Contig0007437	1	340024	MIII	12	25252
Contig0011236	1	9424	MIII	12	25252
Contig0001872	1	542901	MIII	12	25252
Contig0008718	1	65049	MIII	12	25252
Contig0009323	1	36204	MIII	12	25252
Contig0009689	1	30387	MIII	12	25252
Contig0010615	1	17817	MIII	12	25252
Contig0008243	1	8881	MIII	12	25252
Contig0008017	1	21595	MIII	12	25252
Contig0010873	1	14771	MIII	12	25252
Contig0001209	1	18100	MIII	12	25252
Contig0005436	1	58899	MIII	12	25252
Contig0010868	1	29280	MIII	12	25252
Contig0002265	1	36947	MIII	12	25252
Contig0001101	1	8746	MIII	12	25252
Contig0009804	1	22437	MIII	12	25252
Contig0002274	1	53631	MIII	12	25252
Contig0001010	1	348191	MIII	12	25252
Contig0005956	1	105776	MIII	12	25252
Contig0000335	1	267690	MIII	12	25252
Contig0003569	1	43404	MIII	12	25252
Contig0004450	1	13662	MIII	12	25252
Contig0004914	1	47838	MIII	12	25252
Contig0010338	1	207997	MIII	12	25252
Contig0004182	1	23956	MIII	12	25252
Contig0000826	1	178565	MIII	12	25252
Contig0006028	1	115942	MIII	12	25252
Contig0004597	1	42241	MIII	12	25252
Contig0009881	1	38987	MIII	12	25252
Contig0008515	1	60598	MIII	12	25252
Contig0006865	1	58313	MIII	12	25252
Contig0000593	1	17732	MIII	12	25252
Contig0002220	1	24733	MIII	12	25252
Contig0010484	1	53858	MIII	12	25252
Contig0010760	1	80912	MIII	12	25252
Contig0000695	1	51326	MIII	12	25252
Contig0003567	1	33795	MIII	12	25252
Contig0002361	1	11993	MIII	12	25252
Contig0008292	1	30381	MIII	12	25252
Contig0002101	1	41187	MIII	12	25252
Contig0001843	1	312773	MIII	12	25252
Contig0001727	1	29444	MIII	12	25252
Contig0004816	1	23085	MIII	12	25252
Contig0004878	1	30606	MIII	12	25252
Contig0007645	1	209373	MIII	12	25252
Contig0002577	1	134599	MIII	12	25252
Contig0002945	1	9484	MIII	12	25252
Contig0010706	1	101426	MIII	12	25252
Contig0009360	1	115708	MIII	12	25252
Contig0010596	1	15671	MIII	12	25252
Contig0007086	1	1168901	MIII	12	25252
Contig0003246	1	17511	MIII	12	25252
Contig0009555	1	39229	MIII	12	25252
Contig0005359	1	8238	MIII	12	25252
Contig0009877	1	4797	MIII	12	25252
Contig0009053	1	29931	MIII	12	25252
Contig0007665	1	25308	MIII	12	25252
Contig0003925	1	118283	MIII	12	25252
Contig0002263	1	18020	MIII	12	25252
Contig0005794	1	101968	MIII	12	25252
Contig0001993	1	64043	MIII	12	25252
Contig0009440	1	7406	MIII	12	25252
Contig0007903	1	58383	MIII	12	25252
Contig0010629	1	41619	MIII	12	25252
Contig0004898	1	29820	MIII	12	25252
Contig0008414	1	13363	MIII	12	25252
Contig0003341	1	26014	MIII	12	25252
Contig0000255	1	79544	MIII	12	25252
Contig0004094	1	42530	MIII	12	25252
Contig0007399	1	9377	MIII	12	25252
Contig0010966	1	16890	MIII	12	25252
Contig0000277	1	2056214	MIII	12	25252
Contig0004138	1	39663	MIII	12	25252
Contig0007196	1	108789	MIII	12	25252
Contig0003700	1	65075	MIII	12	25252
Contig0001396	1	155323	MIII	12	25252
Contig0001549	1	6565	MIII	12	25252
Contig0000333	1	97866	MIII	12	25252
Contig0007384	1	1465477	MIII	12	25252
Contig0010795	1	21347	MIII	12	25252
Contig0007726	1	30976	MIII	12	25252
Contig0000666	1	13208	MIII	12	25252
Contig0011223	1	77565	MIII	12	25252
Contig0009236	1	55753	MIII	12	25252
Contig0002750	1	74683	MIII	12	25252
Contig0004181	1	10701	MIII	12	25252
Contig0010113	1	58744	MIII	12	25252
Contig0003771	1	105114	MIII	12	25252
Contig0002679	1	28314	MIII	12	25252
Contig0005129	1	28152	MIII	12	25252
Contig0010459	1	301327	MIII	12	25252
Contig0006396	1	15760	MIII	12	25252
Contig0009693	1	130938	MIII	12	25252
Contig0004198	1	16416	MIII	12	25252
Contig0004623	1	54976	MIII	12	25252
Contig0002444	1	11717	MIII	12	25252
Contig0003815	1	16639	MIII	12	25252
Contig0004310	1	118366	MIII	12	25252
Contig0008620	1	139036	MIII	12	25252
Contig0004751	1	3112	MIII	12	25252
Contig0005971	1	46850	MIII	12	25252
Contig0008177	1	15811	MIII	12	25252
Contig0005118	1	81347	MIII	12	25252
Contig0003032	1	49919	MIII	12	25252
Contig0005432	1	9377	MIII	12	25252
Contig0006278	1	11387	MIII	12	25252
Contig0007663	1	43293	MIII	12	25252
Contig0000596	1	132521	MIII	12	25252
Contig0010138	1	7834	MIII	12	25252
Contig0008533	1	143801	MIII	12	25252
Contig0009387	1	115469	MIII	12	25252
Contig0011107	1	22973	MIII	12	25252
Contig0009077	1	34542	MIII	12	25252
Contig0008185	1	12127	MIII	12	25252
Contig0005868	1	26229	MIII	12	25252
Contig0000062	1	20958	MIII	12	25252
Contig0002456	1	56110	MIII	12	25252
Contig0005713	1	2450	MIII	12	25252
Contig0006458	1	275956	MIII	12	25252
Contig0010928	1	11761	MIII	12	25252
Contig0010219	1	148311	MIII	12	25252
Contig0002807	1	304190	MIII	12	25252
Contig0003038	1	2724	MIII	12	25252
Contig0008861	1	105816	MIII	12	25252
Contig0010919	1	102113	MIII	12	25252
Contig0000918	1	224838	MIII	12	25252
Contig0000254	1	20342	MIII	12	25252
Contig0010905	1	13464	MIII	12	25252
Contig0006759	1	27629	MIII	12	25252
Contig0003071	1	18457	MIII	12	25252
Contig0008663	1	29741	MIII	12	25252
Contig0004308	1	114632	MIII	12	25252
Contig0005501	1	17022	MIII	12	25252
Contig0009215	1	12215	MIII	12	25252
Contig0007398	1	31562	MIII	12	25252
Contig0009349	1	31151	MIII	12	25252
Contig0009552	1	18017	MIII	12	25252
Contig0010541	1	178146	MIII	12	25252
Contig0001904	1	17654	MIII	12	25252
Contig0000538	1	105032	MIII	12	25252
Contig0008373	1	107818	MIII	12	25252
Contig0001797	1	10352	MIII	12	25252
Contig0003027	1	69601	MIII	12	25252
Contig0003342	1	296908	MIII	12	25252
Contig0005342	1	430880	MIII	12	25252
Contig0007059	1	14884	MIII	12	25252
Contig0008134	1	85181	MIII	12	25252
Contig0005553	1	97082	MIII	12	25252
Contig0001678	1	39766	MIII	12	25252
Contig0000104	1	20235	MIII	12	25252
Contig0001275	1	19806	MIII	12	25252
Contig0000708	1	32609	MIII	12	25252
Contig0007974	1	90045	MIII	12	25252
Contig0001512	1	12810	MIII	12	25252
Contig0010394	1	27290	MIII	12	25252
Contig0001661	1	25141	MIII	12	25252
Contig0006055	1	10626	MIII	12	25252
Contig0001349	1	47954	MIII	12	25252
Contig0011278	1	53952	MIII	12	25252
Contig0007880	1	29761	MIII	12	25252
Contig0005881	1	5878	MIII	12	25252
Contig0005851	1	22207	MIII	12	25252
Contig0000101	1	45694	MIII	12	25252
Contig0003231	1	19007	MIII	12	25252
Contig0010709	1	10433	MIII	12	25252
Contig0003336	1	13165	MIII	12	25252
Contig0000384	1	447244	MIII	12	25252
Contig0001058	1	44858	MIII	12	25252
Contig0002277	1	21231	MIII	12	25252
Contig0002815	1	196177	MIII	12	25252
Contig0006960	1	76516	MIII	12	25252
Contig0004598	1	88976	MIII	12	25252
Contig0010392	1	58011	MIII	12	25252
Contig0000364	1	23908	MIII	12	25252
Contig0000700	1	20032	MIII	12	25252
Contig0001789	1	18311	MIII	12	25252
Contig0008383	1	22933	MIII	12	25252
Contig0000772	1	27587	MIII	12	25252
Contig0011212	1	23846	MIII	12	25252
Contig0009811	1	8825	MIII	12	25252
Contig0005030	1	25597	MIII	12	25252
Contig0007319	1	23206	MIII	12	25252
Contig0002058	1	59446	MIII	12	25252
Contig0002642	1	370320	MIII	12	25252
Contig0001780	1	29706	MIII	12	25252
Contig0000067	1	42035	MIII	12	25252
Contig0001622	1	1416702	MIII	12	25252
Contig0003561	1	31509	MIII	12	25252
Contig0004813	1	19518	MIII	12	25252
Contig0005716	1	116509	MIII	12	25252
Contig0003857	1	32129	MIII	12	25252
Contig0006037	1	73681	MIII	12	25252
Contig0004340	1	90441	MIII	12	25252
Contig0000236	1	123577	MIII	12	25252
Contig0008284	1	219028	MIII	12	25252
Contig0001128	1	93215	MIII	12	25252
Contig0007364	1	20490	MIII	12	25252
Contig0002522	1	255274	MIII	12	25252
Contig0010001	1	25088	MIII	12	25252
Contig0008898	1	691261	MIII	12	25252
Contig0001007	1	106256	MIII	12	25252
Contig0003122	1	86311	MIII	12	25252
Contig0009303	1	18385	MIII	12	25252
Contig0002955	1	32218	MIII	12	25252
Contig0010462	1	40021	MIII	12	25252
Contig0010166	1	53271	MIII	12	25252
Contig0006423	1	4592	MIII	12	25252
Contig0002441	1	508269	MIII	12	25252
Contig0003705	1	87336	MIII	12	25252
Contig0000203	1	33091	MIII	12	25252
Contig0009854	1	3289	MIII	12	25252
Contig0004609	1	73737	MIII	12	25252
Contig0005328	1	36996	MIII	12	25252
Contig0003822	1	138742	MIII	12	25252
Contig0007677	1	19308	MIII	12	25252
Contig0006975	1	76216	MIII	12	25252
Contig0005443	1	126887	MIII	12	25252
Contig0010863	1	48396	MIII	12	25252
Contig0010370	1	42809	MIII	12	25252
Contig0000106	1	72604	MIII	12	25252
Contig0007199	1	63518	MIII	12	25252
Contig0005792	1	9365	MIII	12	25252
Contig0002684	1	50077	MIII	12	25252
Contig0002882	1	115818	MIII	12	25252
Contig0009163	1	69408	MIII	12	25252
Contig0002972	1	30086	MIII	12	25252
Contig0007254	1	29561	MIII	12	25252
Contig0010258	1	138791	MIII	12	25252
Contig0009902	1	66127	MIII	12	25252
Contig0010522	1	132831	MIII	12	25252
Contig0009153	1	172632	MIII	12	25252
Contig0003692	1	312969	MIII	12	25252
Contig0007231	1	13286	MIII	12	25252
Contig0010734	1	25926	MIII	12	25252
Contig0004087	1	104749	MIII	12	25252
Contig0007736	1	177570	MIII	12	25252
Contig0000528	1	908	MIII	12	25252
Contig0006228	1	71566	MIII	12	25252
Contig0002468	1	4591	MIII	12	25252
Contig0006876	1	93103	MIII	12	25252
Contig0003618	1	32161	MIII	12	25252
Contig0006536	1	13946	MIII	12	25252
Contig0010620	1	40511	MIII	12	25252
Contig0002519	1	9061	MIII	12	25252
Contig0003144	1	223609	MIII	12	25252
Contig0002772	1	29720	MIII	12	25252
Contig0008324	1	6397	MIII	12	25252
Contig0008572	1	49780	MIII	12	25252
Contig0003502	1	31747	MIII	12	25252
Contig0008434	1	5782	MIII	12	25252
Contig0001743	1	149734	MIII	12	25252
Contig0010625	1	35829	MIII	12	25252
Contig0004059	1	19290	MIII	12	25252
Contig0010549	1	38272	MIII	12	25252
Contig0005891	1	53638	MIII	12	25252
Contig0000691	1	136411	MIII	12	25252
Contig0001952	1	26038	MIII	12	25252
Contig0003743	1	123519	MIII	12	25252
Contig0009925	1	61386	MIII	12	25252
Contig0005499	1	12007	MIII	12	25252
Contig0007908	1	446029	MIII	12	25252
Contig0002531	1	17274	MIII	12	25252
Contig0010109	1	15243	MIII	12	25252
Contig0006484	1	180708	MIII	12	25252
Contig0007477	1	58970	MIII	12	25252
Contig0007787	1	33201	MIII	12	25252
Contig0003287	1	54376	MIII	12	25252
Contig0004187	1	13037	MIII	12	25252
Contig0001967	1	83597	MIII	12	25252
Contig0010375	1	48677	MIII	12	25252
Contig0003403	1	16834	MIII	12	25252
Contig0003297	1	31687	MIII	12	25252
Contig0000841	1	57351	MIII	12	25252
Contig0010840	1	314707	MIII	12	25252
Contig0011059	1	61384	MIII	12	25252
Contig0006665	1	53474	MIII	12	25252
Contig0009125	1	13049	MIII	12	25252
Contig0004995	1	30903	MIII	12	25252
Contig0000299	1	9553	MIII	12	25252
Contig0004050	1	22820	MIII	12	25252
Contig0008785	1	32212	MIII	12	25252
Contig0007066	1	26666	MIII	12	25252
Contig0007363	1	52189	MIII	12	25252
Contig0008492	1	6909	MIII	12	25252
Contig0001841	1	121762	MIII	12	25252
Contig0010293	1	38027	MIII	12	25252
Contig0002854	1	18207	MIII	12	25252
Contig0009121	1	18776	MIII	12	25252
Contig0008192	1	17507	MIII	12	25252
Contig0006036	1	63875	MIII	12	25252
Contig0004045	1	34959	MIII	12	25252
Contig0002990	1	93887	MIII	12	25252
Contig0005207	1	26974	MIII	12	25252
Contig0007334	1	20621	MIII	12	25252
Contig0008918	1	1360301	MIII	12	25252
Contig0002426	1	30330	MIII	12	25252
Contig0006159	1	14671	MIII	12	25252
Contig0002301	1	16724	MIII	12	25252
Contig0003894	1	75825	MIII	12	25252
Contig0007853	1	37864	MIII	12	25252
Contig0001522	1	14666	MIII	12	25252
Contig0000925	1	78382	MIII	12	25252
Contig0008846	1	180399	MIII	12	25252
Contig0011263	1	23695	MIII	12	25252
Contig0005190	1	391369	MIII	12	25252
Contig0008066	1	177907	MIII	12	25252
Contig0002821	1	727135	MIII	12	25252
Contig0009690	1	86227	MIII	12	25252
Contig0005054	1	12978	MIII	12	25252
Contig0003834	1	97465	MIII	12	25252
Contig0009474	1	19468	MIII	12	25252
Contig0005430	1	1722689	MIII	12	25252
Contig0009828	1	19164	MIII	12	25252
Contig0000715	1	6850	MIII	12	25252
Contig0008703	1	27687	MIII	12	25252
Contig0005755	1	242410	MIII	12	25252
Contig0005749	1	81381	MIII	12	25252
Contig0003200	1	1482576	MIII	12	25252
Contig0009795	1	30442	MIII	12	25252
Contig0001561	1	14334	MIII	12	25252
Contig0004930	1	30726	MIII	12	25252
Contig0003801	1	16349	MIII	12	25252
Contig0005983	1	111018	MIII	12	25252
Contig0010303	1	27778	MIII	12	25252
Contig0003949	1	30767	MIII	12	25252
Contig0004403	1	14987	MIII	12	25252
Contig0000607	1	248810	MIII	12	25252
Contig0009083	1	29998	MIII	12	25252
Contig0008873	1	18842	MIII	12	25252
Contig0001537	1	7796	MIII	12	25252
Contig0000156	1	14336	MIII	12	25252
Contig0005446	1	308354	MIII	12	25252
Contig0001029	1	48521	MIII	12	25252
Contig0006652	1	20920	MIII	12	25252
Contig0009269	1	11605	MIII	12	25252
Contig0009246	1	78398	MIII	12	25252
Contig0000382	1	31501	MIII	12	25252
Contig0010721	1	30404	MIII	12	25252
Contig0010063	1	30153	MIII	12	25252
Contig0008614	1	140527	MIII	12	25252
Contig0008949	1	9207	MIII	12	25252
Contig0010443	1	25159	MIII	12	25252
Contig0006163	1	43975	MIII	12	25252
Contig0002275	1	25378	MIII	12	25252
Contig0011193	1	18062	MIII	12	25252
Contig0007684	1	27111	MIII	12	25252
Contig0006949	1	30614	MIII	12	25252
Contig0006276	1	310608	MIII	12	25252
Contig0000346	1	68982	MIII	12	25252
Contig0010897	1	16702	MIII	12	25252
Contig0010280	1	18594	MIII	12	25252
Contig0001121	1	161919	MIII	12	25252
Contig0010155	1	28435	MIII	12	25252
Contig0000450	1	14355	MIII	12	25252
Contig0004030	1	12654	MIII	12	25252
Contig0010213	1	263596	MIII	12	25252
Contig0000703	1	104953	MIII	12	25252
Contig0000890	1	19387	MIII	12	25252
Contig0001110	1	134762	MIII	12	25252
Contig0009066	1	21780	MIII	12	25252
Contig0009094	1	28796	MIII	12	25252
Contig0007246	1	285712	MIII	12	25252
Contig0011065	1	11483	MIII	12	25252
Contig0004114	1	565723	MIII	12	25252
Contig0009731	1	17617	MIII	12	25252
Contig0010230	1	33233	MIII	12	25252
Contig0000618	1	25521	MIII	12	25252
Contig0010395	1	13876	MIII	12	25252
Contig0009034	1	20493	MIII	12	25252
Contig0000282	1	45000	MIII	12	25252
Contig0007554	1	27413	MIII	12	25252
Contig0010195	1	17948	MIII	12	25252
Contig0004812	1	57559	MIII	12	25252
Contig0004864	1	43683	MIII	12	25252
Contig0000906	1	9768	MIII	12	25252
Contig0009823	1	20244	MIII	12	25252
Contig0007307	1	98133	MIII	12	25252
Contig0004659	1	78653	MIII	12	25252
Contig0000541	1	13534	MIII	12	25252
Contig0003259	1	7117	MIII	12	25252
Contig0000414	1	16844	MIII	12	25252
Contig0005069	1	43443	MIII	12	25252
Contig0008755	1	15900	MIII	12	25252
Contig0005738	1	31972	MIII	12	25252
Contig0002048	1	132425	MIII	12	25252
Contig0004981	1	28201	MIII	12	25252
Contig0006057	1	24507	MIII	12	25252
Contig0005306	1	121250	MIII	12	25252
Contig0006699	1	74405	MIII	12	25252
Contig0001347	1	25971	MIII	12	25252
Contig0009184	1	68078	MIII	12	25252
Contig0007987	1	83910	MIII	12	25252
Contig0010247	1	13764	MIII	12	25252
Contig0005298	1	2127	MIII	12	25252
Contig0001105	1	45111	MIII	12	25252
Contig0010834	1	3064	MIII	12	25252
Contig0000021	1	13774	MIII	12	25252
Contig0006004	1	18146	MIII	12	25252
Contig0002122	1	50449	MIII	12	25252
Contig0010106	1	49227	MIII	12	25252
Contig0006864	1	15286	MIII	12	25252
Contig0000895	1	9512	MIII	12	25252
Contig0010216	1	7077	MIII	12	25252
Contig0006812	1	58190	MIII	12	25252
Contig0000720	1	28083	MIII	12	25252
Contig0000967	1	11200	MIII	12	25252
Contig0008226	1	93899	MIII	12	25252
Contig0006921	1	91987	MIII	12	25252
Contig0001826	1	8394	MIII	12	25252
Contig0004586	1	37749	MIII	12	25252
Contig0008699	1	38571	MIII	12	25252
Contig0004173	1	84365	MIII	12	25252
Contig0003783	1	15934	MIII	12	25252
Contig0001782	1	128017	MIII	12	25252
Contig0011219	1	17470	MIII	12	25252
Contig0005265	1	11977	MIII	12	25252
Contig0007285	1	84181	MIII	12	25252
Contig0002658	1	16379	MIII	12	25252
Contig0006531	1	444687	MIII	12	25252
Contig0007147	1	56568	MIII	12	25252
Contig0004100	1	36248	MIII	12	25252
Contig0001254	1	23808	MIII	12	25252
Contig0005148	1	4038	MIII	12	25252
Contig0003926	1	105832	MIII	12	25252
Contig0006664	1	16001	MIII	12	25252
Contig0005027	1	113963	MIII	12	25252
Contig0008814	1	123071	MIII	12	25252
Contig0009115	1	30259	MIII	12	25252
Contig0002256	1	72672	MIII	12	25252
Contig0001516	1	50237	MIII	12	25252
Contig0004855	1	93380	MIII	12	25252
Contig0000186	1	48818	MIII	12	25252
Contig0010657	1	50736	MIII	12	25252
Contig0003663	1	27170	MIII	12	25252
Contig0006359	1	390999	MIII	12	25252
Contig0006617	1	24071	MIII	12	25252
Contig0005077	1	14028	MIII	12	25252
Contig0005573	1	5627	MIII	12	25252
Contig0008163	1	70336	MIII	12	25252
Contig0005311	1	61431	MIII	12	25252
Contig0007735	1	9719	MIII	12	25252
Contig0004772	1	103427	MIII	12	25252
Contig0006497	1	27265	MIII	12	25252
Contig0010509	1	13529	MIII	12	25252
Contig0005023	1	4222	MIII	12	25252
Contig0007446	1	26246	MIII	12	25252
Contig0000403	1	29362	MIII	12	25252
Contig0002641	1	20387	MIII	12	25252
Contig0001397	1	172616	MIII	12	25252
Contig0009160	1	9352	MIII	12	25252
Contig0003532	1	69233	MIII	12	25252
Contig0005676	1	6237	MIII	12	25252
Contig0001387	1	35457	MIII	12	25252
Contig0009281	1	116012	MIII	12	25252
Contig0005684	1	114010	MIII	12	25252
Contig0010511	1	179794	MIII	12	25252
Contig0006961	1	51712	MIII	12	25252
Contig0004022	1	92733	MIII	12	25252
Contig0008756	1	22027	MIII	12	25252
Contig0002295	1	26924	MIII	12	25252
Contig0008974	1	12796	MIII	12	25252
Contig0004627	1	10469	MIII	12	25252
Contig0010246	1	26394	MIII	12	25252
Contig0001482	1	538339	MIII	12	25252
Contig0004546	1	21608	MIII	12	25252
Contig0005319	1	164856	MIII	12	25252
Contig0009526	1	26686	MIII	12	25252
Contig0002676	1	17927	MIII	12	25252
Contig0010755	1	507	MIII	12	25252
Contig0000390	1	40592	MIII	12	25252
Contig0003735	1	27880	MIII	12	25252
Contig0006771	1	227773	MIII	12	25252
Contig0010647	1	23257	MIII	12	25252
Contig0004021	1	48235	MIII	12	25252
Contig0000917	1	13213	MIII	12	25252
Contig0010904	1	51908	MIII	12	25252
Contig0008987	1	215409	MIII	12	25252
Contig0006188	1	11477	MIII	12	25252
Contig0006097	1	31373	MIII	12	25252
Contig0007950	1	15859	MIII	12	25252
Contig0005641	1	99161	MIII	12	25252
Contig0004827	1	13558	MIII	12	25252
Contig0010704	1	12263	MIII	12	25252
Contig0002352	1	5313	MIII	12	25252
Contig0007591	1	4156	MIII	12	25252
Contig0011286	1	718577	MIII	12	25252
Contig0001076	1	19707	MIII	12	25252
Contig0010535	1	28598	MIII	12	25252
Contig0002768	1	72104	MIII	12	25252
Contig0006891	1	49147	MIII	12	25252
Contig0006194	1	101449	MIII	12	25252
Contig0008173	1	11047	MIII	12	25252
Contig0001403	1	170814	MIII	12	25252
Contig0008893	1	66855	MIII	12	25252
Contig0006459	1	12184	MIII	12	25252
Contig0004467	1	40060	MIII	12	25252
Contig0003555	1	12420	MIII	12	25252
Contig0009389	1	208493	MIII	12	25252
Contig0006445	1	22529	MIII	12	25252
Contig0004783	1	33381	MIII	12	25252
Contig0009943	1	51910	MIII	12	25252
Contig0004271	1	26189	MIII	12	25252
Contig0007100	1	18824	MIII	12	25252
Contig0007062	1	29075	MIII	12	25252
Contig0000990	1	26398	MIII	12	25252
Contig0007598	1	64454	MIII	12	25252
Contig0010816	1	65506	MIII	12	25252
Contig0008368	1	21318	MIII	12	25252
Contig0000875	1	38813	MIII	12	25252
Contig0009637	1	13057	MIII	12	25252
Contig0004969	1	12994	MIII	12	25252
Contig0009514	1	78288	MIII	12	25252
Contig0007077	1	25901	MIII	12	25252
Contig0000810	1	15290	MIII	12	25252
