Chr	Start	End	species	size	color
KB861045	1	7484	aabys	12	25252
KB861046	1	62681	aabys	12	25252
KB861047	1	9362	aabys	12	25252
KB861048	1	5757	aabys	12	25252
KB861049	1	5699	aabys	12	25252
KB861050	1	5753	aabys	12	25252
KB861051	1	6003	aabys	12	25252
KB861052	1	5860	aabys	12	25252
KB861053	1	5722	aabys	12	25252
KB861054	1	10412	aabys	12	25252
KB861055	1	6157	aabys	12	25252
KB861056	1	62988	aabys	12	25252
KB861057	1	6892	aabys	12	25252
KB861058	1	8584	aabys	12	25252
KB861059	1	6286	aabys	12	25252
KB861060	1	9496	aabys	12	25252
KB861061	1	5834	aabys	12	25252
KB861062	1	5734	aabys	12	25252
KB861063	1	5827	aabys	12	25252
KB861064	1	11343	aabys	12	25252
KB861065	1	66744	aabys	12	25252
KB861066	1	7534	aabys	12	25252
KB861067	1	7044	aabys	12	25252
KB861068	1	7842	aabys	12	25252
KB861069	1	11435	aabys	12	25252
KB861070	1	6080	aabys	12	25252
KB861071	1	10442	aabys	12	25252
KB861072	1	5776	aabys	12	25252
KB861073	1	7793	aabys	12	25252
KB861074	1	5687	aabys	12	25252
KB861075	1	8276	aabys	12	25252
KB861076	1	65893	aabys	12	25252
KB861077	1	15637	aabys	12	25252
KB861078	1	7696	aabys	12	25252
KB861079	1	6090	aabys	12	25252
KB861080	1	9896	aabys	12	25252
KB861081	1	6342	aabys	12	25252
KB861082	1	5803	aabys	12	25252
KB861083	1	5660	aabys	12	25252
KB861084	1	5647	aabys	12	25252
KB861085	1	87264	aabys	12	25252
KB861086	1	65096	aabys	12	25252
KB861087	1	5845	aabys	12	25252
KB861088	1	6962	aabys	12	25252
KB861089	1	5637	aabys	12	25252
KB861090	1	7160	aabys	12	25252
KB861091	1	7484	aabys	12	25252
KB861092	1	7646	aabys	12	25252
KB861093	1	7194	aabys	12	25252
KB861094	1	5630	aabys	12	25252
KB861095	1	62951	aabys	12	25252
KB861096	1	5726	aabys	12	25252
KB861097	1	6726	aabys	12	25252
KB861098	1	5995	aabys	12	25252
KB861099	1	5616	aabys	12	25252
KB861100	1	6518	aabys	12	25252
KB861101	1	7267	aabys	12	25252
KB861102	1	8654	aabys	12	25252
KB861103	1	6378	aabys	12	25252
KB861104	1	6241	aabys	12	25252
KB861105	1	66620	aabys	12	25252
KB861106	1	7428	aabys	12	25252
KB861107	1	9351	aabys	12	25252
KB861108	1	6622	aabys	12	25252
KB861109	1	7084	aabys	12	25252
KB861110	1	5584	aabys	12	25252
KB861111	1	7226	aabys	12	25252
KB861112	1	9621	aabys	12	25252
KB861113	1	12124	aabys	12	25252
KB861114	1	7620	aabys	12	25252
KB861115	1	62274	aabys	12	25252
KB861116	1	5578	aabys	12	25252
KB861117	1	5778	aabys	12	25252
KB861118	1	7000	aabys	12	25252
KB861119	1	7180	aabys	12	25252
KB861120	1	5569	aabys	12	25252
KB861121	1	5567	aabys	12	25252
KB861122	1	5565	aabys	12	25252
KB861123	1	8081	aabys	12	25252
KB861124	1	8390	aabys	12	25252
KB861125	1	5551	aabys	12	25252
KB861126	1	9396	aabys	12	25252
KB861127	1	5954	aabys	12	25252
KB861128	1	5547	aabys	12	25252
KB861129	1	8209	aabys	12	25252
KB861130	1	5541	aabys	12	25252
KB861131	1	5998	aabys	12	25252
KB861132	1	8440	aabys	12	25252
KB861133	1	68610	aabys	12	25252
KB861134	1	5539	aabys	12	25252
KB861135	1	7613	aabys	12	25252
KB861136	1	13013	aabys	12	25252
KB861137	1	7745	aabys	12	25252
KB861138	1	6362	aabys	12	25252
KB861139	1	5488	aabys	12	25252
KB861140	1	7142	aabys	12	25252
KB861141	1	5521	aabys	12	25252
KB861142	1	8254	aabys	12	25252
KB861143	1	6302	aabys	12	25252
KB861144	1	76351	aabys	12	25252
KB861145	1	7058	aabys	12	25252
KB861146	1	5756	aabys	12	25252
KB861147	1	8237	aabys	12	25252
KB861148	1	6904	aabys	12	25252
KB861149	1	5497	aabys	12	25252
KB861150	1	6614	aabys	12	25252
KB861151	1	7961	aabys	12	25252
KB861152	1	9178	aabys	12	25252
KB861153	1	6330	aabys	12	25252
KB861154	1	6216	aabys	12	25252
KB861155	1	71330	aabys	12	25252
KB861156	1	8258	aabys	12	25252
KB861157	1	7411	aabys	12	25252
KB861158	1	6751	aabys	12	25252
KB861159	1	5442	aabys	12	25252
KB861160	1	5482	aabys	12	25252
KB861161	1	5815	aabys	12	25252
KB861162	1	6941	aabys	12	25252
KB861163	1	6583	aabys	12	25252
KB861164	1	6182	aabys	12	25252
KB861165	1	6928	aabys	12	25252
KB861166	1	69310	aabys	12	25252
KB861167	1	12134	aabys	12	25252
KB861168	1	6194	aabys	12	25252
KB861169	1	5331	aabys	12	25252
KB861170	1	6672	aabys	12	25252
KB861171	1	9397	aabys	12	25252
KB861172	1	10384	aabys	12	25252
KB861173	1	5643	aabys	12	25252
KB861174	1	11396	aabys	12	25252
KB861175	1	5806	aabys	12	25252
KB861176	1	69179	aabys	12	25252
KB861177	1	6258	aabys	12	25252
KB861178	1	7320	aabys	12	25252
KB861179	1	11911	aabys	12	25252
KB861180	1	7757	aabys	12	25252
KB861181	1	7281	aabys	12	25252
KB861182	1	5435	aabys	12	25252
KB861183	1	5439	aabys	12	25252
KB861184	1	8243	aabys	12	25252
KB861185	1	5707	aabys	12	25252
KB861186	1	88814	aabys	12	25252
KB861187	1	63619	aabys	12	25252
KB861188	1	5934	aabys	12	25252
KB861189	1	5425	aabys	12	25252
KB861190	1	6831	aabys	12	25252
KB861191	1	5520	aabys	12	25252
KB861192	1	6059	aabys	12	25252
KB861193	1	6009	aabys	12	25252
KB861194	1	5534	aabys	12	25252
KB861195	1	9012	aabys	12	25252
KB861196	1	5507	aabys	12	25252
KB861197	1	62491	aabys	12	25252
KB861198	1	5390	aabys	12	25252
KB861199	1	5403	aabys	12	25252
KB861200	1	6481	aabys	12	25252
KB861201	1	5684	aabys	12	25252
KB861202	1	6437	aabys	12	25252
KB861203	1	6035	aabys	12	25252
KB861204	1	5435	aabys	12	25252
KB861205	1	8449	aabys	12	25252
KB861206	1	63423	aabys	12	25252
KB861207	1	6123	aabys	12	25252
KB861208	1	5639	aabys	12	25252
KB861209	1	5392	aabys	12	25252
KB861210	1	5837	aabys	12	25252
KB861211	1	7275	aabys	12	25252
KB861212	1	6473	aabys	12	25252
KB861213	1	5373	aabys	12	25252
KB861214	1	5372	aabys	12	25252
KB861215	1	5372	aabys	12	25252
KB861216	1	5371	aabys	12	25252
KB861217	1	67829	aabys	12	25252
KB861218	1	9932	aabys	12	25252
KB861219	1	5854	aabys	12	25252
KB861220	1	8126	aabys	12	25252
KB861221	1	7499	aabys	12	25252
KB861222	1	5365	aabys	12	25252
KB861223	1	7486	aabys	12	25252
KB861224	1	7687	aabys	12	25252
KB861225	1	7836	aabys	12	25252
KB861226	1	73395	aabys	12	25252
KB861227	1	5291	aabys	12	25252
KB861228	1	6507	aabys	12	25252
KB861229	1	5466	aabys	12	25252
KB861230	1	6014	aabys	12	25252
KB861231	1	8083	aabys	12	25252
KB861232	1	5966	aabys	12	25252
KB861233	1	5433	aabys	12	25252
KB861234	1	5311	aabys	12	25252
KB861235	1	65223	aabys	12	25252
KB861236	1	5288	aabys	12	25252
KB861237	1	5422	aabys	12	25252
KB861238	1	7020	aabys	12	25252
KB861239	1	5415	aabys	12	25252
KB861240	1	6012	aabys	12	25252
KB861241	1	5315	aabys	12	25252
KB861242	1	7605	aabys	12	25252
KB861243	1	8119	aabys	12	25252
KB861244	1	64831	aabys	12	25252
KB861245	1	8652	aabys	12	25252
KB861246	1	8314	aabys	12	25252
KB861247	1	5383	aabys	12	25252
KB861248	1	6579	aabys	12	25252
KB861249	1	9137	aabys	12	25252
KB861250	1	6038	aabys	12	25252
KB861251	1	6227	aabys	12	25252
KB861252	1	5294	aabys	12	25252
KB861253	1	6845	aabys	12	25252
KB861254	1	67432	aabys	12	25252
KB861255	1	12276	aabys	12	25252
KB861256	1	5842	aabys	12	25252
KB861257	1	5284	aabys	12	25252
KB861258	1	5239	aabys	12	25252
KB861259	1	7128	aabys	12	25252
KB861260	1	7404	aabys	12	25252
KB861261	1	8801	aabys	12	25252
KB861262	1	5697	aabys	12	25252
KB861263	1	60784	aabys	12	25252
KB861264	1	5713	aabys	12	25252
KB861265	1	8764	aabys	12	25252
KB861266	1	6082	aabys	12	25252
KB861267	1	7578	aabys	12	25252
KB861268	1	7348	aabys	12	25252
KB861269	1	5422	aabys	12	25252
KB861270	1	5338	aabys	12	25252
KB861271	1	5327	aabys	12	25252
KB861272	1	68761	aabys	12	25252
KB861273	1	5431	aabys	12	25252
KB861274	1	6236	aabys	12	25252
KB861275	1	6768	aabys	12	25252
KB861276	1	6574	aabys	12	25252
KB861277	1	7350	aabys	12	25252
KB861278	1	5840	aabys	12	25252
KB861279	1	5221	aabys	12	25252
KB861280	1	6581	aabys	12	25252
KB861281	1	5219	aabys	12	25252
KB861282	1	90428	aabys	12	25252
KB861283	1	99316	aabys	12	25252
KB861284	1	6672	aabys	12	25252
KB861285	1	5942	aabys	12	25252
KB861286	1	6221	aabys	12	25252
KB861287	1	7605	aabys	12	25252
KB861288	1	7010	aabys	12	25252
KB861289	1	5236	aabys	12	25252
KB861290	1	5402	aabys	12	25252
KB861291	1	6433	aabys	12	25252
KB861292	1	6608	aabys	12	25252
KB861293	1	64829	aabys	12	25252
KB861294	1	5302	aabys	12	25252
KB861295	1	8220	aabys	12	25252
KB861296	1	7499	aabys	12	25252
KB861297	1	5699	aabys	12	25252
KB861298	1	7021	aabys	12	25252
KB861299	1	5920	aabys	12	25252
KB861300	1	8094	aabys	12	25252
KB861301	1	5660	aabys	12	25252
KB861302	1	7659	aabys	12	25252
KB861303	1	83553	aabys	12	25252
KB861304	1	6125	aabys	12	25252
KB861305	1	6033	aabys	12	25252
KB861306	1	6469	aabys	12	25252
KB861307	1	5973	aabys	12	25252
KB861308	1	5912	aabys	12	25252
KB861309	1	5164	aabys	12	25252
KB861310	1	5585	aabys	12	25252
KB861311	1	63582	aabys	12	25252
KB861312	1	5567	aabys	12	25252
KB861313	1	10987	aabys	12	25252
KB861314	1	6728	aabys	12	25252
KB861315	1	8166	aabys	12	25252
KB861316	1	5690	aabys	12	25252
KB861317	1	7246	aabys	12	25252
KB861318	1	5149	aabys	12	25252
KB861319	1	5699	aabys	12	25252
KB861320	1	61671	aabys	12	25252
KB861321	1	5315	aabys	12	25252
KB861322	1	5144	aabys	12	25252
KB861323	1	8718	aabys	12	25252
KB861324	1	5383	aabys	12	25252
KB861325	1	5923	aabys	12	25252
KB861326	1	8796	aabys	12	25252
KB861327	1	5194	aabys	12	25252
KB861328	1	6695	aabys	12	25252
KB861329	1	5051	aabys	12	25252
KB861330	1	9144	aabys	12	25252
KB861331	1	62818	aabys	12	25252
KB861332	1	5340	aabys	12	25252
KB861333	1	5409	aabys	12	25252
KB861334	1	7247	aabys	12	25252
KB861335	1	7678	aabys	12	25252
KB861336	1	6569	aabys	12	25252
KB861337	1	5164	aabys	12	25252
KB861338	1	9915	aabys	12	25252
KB861339	1	6756	aabys	12	25252
KB861340	1	6313	aabys	12	25252
KB861341	1	61550	aabys	12	25252
KB861342	1	9155	aabys	12	25252
KB861343	1	5427	aabys	12	25252
KB861344	1	5217	aabys	12	25252
KB861345	1	5073	aabys	12	25252
KB861346	1	5273	aabys	12	25252
KB861347	1	5048	aabys	12	25252
KB861348	1	6941	aabys	12	25252
KB861349	1	5203	aabys	12	25252
KB861350	1	67407	aabys	12	25252
KB861351	1	5202	aabys	12	25252
KB861352	1	6242	aabys	12	25252
KB861353	1	5475	aabys	12	25252
KB861354	1	10733	aabys	12	25252
KB861355	1	10006	aabys	12	25252
KB861356	1	5221	aabys	12	25252
KB861357	1	5804	aabys	12	25252
KB861358	1	5486	aabys	12	25252
KB861359	1	63911	aabys	12	25252
KB861360	1	5031	aabys	12	25252
KB861361	1	5072	aabys	12	25252
KB861362	1	5171	aabys	12	25252
KB861363	1	5968	aabys	12	25252
KB861364	1	6387	aabys	12	25252
KB861365	1	5168	aabys	12	25252
KB861366	1	5067	aabys	12	25252
KB861367	1	5265	aabys	12	25252
KB861368	1	6823	aabys	12	25252
KB861369	1	65861	aabys	12	25252
KB861370	1	8002	aabys	12	25252
KB861371	1	5150	aabys	12	25252
KB861372	1	5579	aabys	12	25252
KB861373	1	5678	aabys	12	25252
KB861374	1	5637	aabys	12	25252
KB861375	1	7957	aabys	12	25252
KB861376	1	5254	aabys	12	25252
KB861377	1	7339	aabys	12	25252
KB861378	1	974750	aabys	12	25252
KB861379	1	85094	aabys	12	25252
KB861380	1	72209	aabys	12	25252
KB861381	1	8563	aabys	12	25252
KB861382	1	5451	aabys	12	25252
KB861383	1	5025	aabys	12	25252
KB861384	1	6527	aabys	12	25252
KB861385	1	5203	aabys	12	25252
KB861386	1	8474	aabys	12	25252
KB861387	1	62439	aabys	12	25252
KB861388	1	5903	aabys	12	25252
KB861389	1	6240	aabys	12	25252
KB861390	1	5006	aabys	12	25252
KB861391	1	6004	aabys	12	25252
KB861392	1	7784	aabys	12	25252
KB861393	1	7218	aabys	12	25252
KB861394	1	6245	aabys	12	25252
KB861395	1	5477	aabys	12	25252
KB861396	1	4996	aabys	12	25252
KB861397	1	5627	aabys	12	25252
KB861398	1	70182	aabys	12	25252
KB861399	1	6180	aabys	12	25252
KB861400	1	5373	aabys	12	25252
KB861401	1	4997	aabys	12	25252
KB861402	1	5093	aabys	12	25252
KB861403	1	4284	aabys	12	25252
KB861404	1	4981	aabys	12	25252
KB861405	1	6381	aabys	12	25252
KB861406	1	70208	aabys	12	25252
KB861407	1	4975	aabys	12	25252
KB861408	1	5615	aabys	12	25252
KB861409	1	4923	aabys	12	25252
KB861410	1	4960	aabys	12	25252
KB861411	1	6505	aabys	12	25252
KB861412	1	7685	aabys	12	25252
KB861413	1	5823	aabys	12	25252
KB861414	1	60920	aabys	12	25252
KB861415	1	6149	aabys	12	25252
KB861416	1	6756	aabys	12	25252
KB861417	1	5366	aabys	12	25252
KB861418	1	5213	aabys	12	25252
KB861419	1	5861	aabys	12	25252
KB861420	1	8256	aabys	12	25252
KB861421	1	5698	aabys	12	25252
KB861422	1	66374	aabys	12	25252
KB861423	1	4939	aabys	12	25252
KB861424	1	6080	aabys	12	25252
KB861425	1	5099	aabys	12	25252
KB861426	1	4926	aabys	12	25252
KB861427	1	6952	aabys	12	25252
KB861428	1	5378	aabys	12	25252
KB861429	1	6132	aabys	12	25252
KB861430	1	4913	aabys	12	25252
KB861431	1	5013	aabys	12	25252
KB861432	1	63750	aabys	12	25252
KB861433	1	7206	aabys	12	25252
KB861434	1	5803	aabys	12	25252
KB861435	1	5140	aabys	12	25252
KB861436	1	12191	aabys	12	25252
KB861437	1	7395	aabys	12	25252
KB861438	1	5603	aabys	12	25252
KB861439	1	5801	aabys	12	25252
KB861440	1	5857	aabys	12	25252
KB861441	1	66944	aabys	12	25252
KB861442	1	7191	aabys	12	25252
KB861443	1	5025	aabys	12	25252
KB861444	1	4889	aabys	12	25252
KB861445	1	4887	aabys	12	25252
KB861446	1	5081	aabys	12	25252
KB861447	1	6244	aabys	12	25252
KB861448	1	4879	aabys	12	25252
KB861449	1	5031	aabys	12	25252
KB861450	1	5743	aabys	12	25252
KB861451	1	60956	aabys	12	25252
KB861452	1	5931	aabys	12	25252
KB861453	1	6474	aabys	12	25252
KB861454	1	4869	aabys	12	25252
KB861455	1	7865	aabys	12	25252
KB861456	1	15271	aabys	12	25252
KB861457	1	4942	aabys	12	25252
KB861458	1	4825	aabys	12	25252
KB861459	1	60576	aabys	12	25252
KB861460	1	5000	aabys	12	25252
KB861461	1	6012	aabys	12	25252
KB861462	1	5396	aabys	12	25252
KB861463	1	6245	aabys	12	25252
KB861464	1	4847	aabys	12	25252
KB861465	1	6686	aabys	12	25252
KB861466	1	5139	aabys	12	25252
KB861467	1	7428	aabys	12	25252
KB861468	1	7155	aabys	12	25252
KB861469	1	4840	aabys	12	25252
KB861470	1	91236	aabys	12	25252
KB861471	1	60971	aabys	12	25252
KB861472	1	4838	aabys	12	25252
KB861473	1	7778	aabys	12	25252
KB861474	1	7118	aabys	12	25252
KB861475	1	4899	aabys	12	25252
KB861476	1	4955	aabys	12	25252
KB861477	1	6686	aabys	12	25252
KB861478	1	9305	aabys	12	25252
KB861479	1	69163	aabys	12	25252
KB861480	1	7760	aabys	12	25252
KB861481	1	5586	aabys	12	25252
KB861482	1	5624	aabys	12	25252
KB861483	1	4821	aabys	12	25252
KB861484	1	11086	aabys	12	25252
KB861485	1	4926	aabys	12	25252
KB861486	1	4909	aabys	12	25252
KB861487	1	6480	aabys	12	25252
KB861488	1	4774	aabys	12	25252
KB861489	1	60810	aabys	12	25252
KB861490	1	4803	aabys	12	25252
KB861491	1	6931	aabys	12	25252
KB861492	1	5673	aabys	12	25252
KB861493	1	4987	aabys	12	25252
KB861494	1	4882	aabys	12	25252
KB861495	1	4693	aabys	12	25252
KB861496	1	5789	aabys	12	25252
KB861497	1	5029	aabys	12	25252
KB861498	1	71851	aabys	12	25252
KB861499	1	6396	aabys	12	25252
KB861500	1	6000	aabys	12	25252
KB861501	1	4771	aabys	12	25252
KB861502	1	4869	aabys	12	25252
KB861503	1	4868	aabys	12	25252
KB861504	1	7119	aabys	12	25252
KB861505	1	5342	aabys	12	25252
KB861506	1	4921	aabys	12	25252
KB861507	1	4766	aabys	12	25252
KB861508	1	62342	aabys	12	25252
KB861509	1	6874	aabys	12	25252
KB861510	1	6067	aabys	12	25252
KB861511	1	4755	aabys	12	25252
KB861512	1	4789	aabys	12	25252
KB861513	1	5096	aabys	12	25252
KB861514	1	4748	aabys	12	25252
KB861515	1	5504	aabys	12	25252
KB861516	1	5180	aabys	12	25252
KB861517	1	63599	aabys	12	25252
KB861518	1	4746	aabys	12	25252
KB861519	1	7729	aabys	12	25252
KB861520	1	6888	aabys	12	25252
KB861521	1	4743	aabys	12	25252
KB861522	1	5177	aabys	12	25252
KB861523	1	5463	aabys	12	25252
KB861524	1	6249	aabys	12	25252
KB861525	1	5314	aabys	12	25252
KB861526	1	4988	aabys	12	25252
KB861527	1	65292	aabys	12	25252
KB861528	1	5761	aabys	12	25252
KB861529	1	5271	aabys	12	25252
KB861530	1	4730	aabys	12	25252
KB861531	1	5258	aabys	12	25252
KB861532	1	4724	aabys	12	25252
KB861533	1	5353	aabys	12	25252
KB861534	1	4822	aabys	12	25252
KB861535	1	7856	aabys	12	25252
KB861536	1	4693	aabys	12	25252
KB861537	1	67244	aabys	12	25252
KB861538	1	4798	aabys	12	25252
KB861539	1	4716	aabys	12	25252
KB861540	1	4927	aabys	12	25252
KB861541	1	8690	aabys	12	25252
KB861542	1	7190	aabys	12	25252
KB861543	1	4749	aabys	12	25252
KB861544	1	7132	aabys	12	25252
KB861545	1	68407	aabys	12	25252
KB861546	1	4703	aabys	12	25252
KB861547	1	5029	aabys	12	25252
KB861548	1	5502	aabys	12	25252
KB861549	1	4640	aabys	12	25252
KB861550	1	6255	aabys	12	25252
KB861551	1	9752	aabys	12	25252
KB861552	1	4789	aabys	12	25252
KB861553	1	5239	aabys	12	25252
KB861554	1	5915	aabys	12	25252
KB861555	1	63791	aabys	12	25252
KB861556	1	6354	aabys	12	25252
KB861557	1	5646	aabys	12	25252
KB861558	1	5438	aabys	12	25252
KB861559	1	4738	aabys	12	25252
KB861560	1	4601	aabys	12	25252
KB861561	1	7526	aabys	12	25252
KB861562	1	4680	aabys	12	25252
KB861563	1	86694	aabys	12	25252
KB861564	1	67354	aabys	12	25252
KB861565	1	4656	aabys	12	25252
KB861566	1	4670	aabys	12	25252
KB861567	1	7089	aabys	12	25252
KB861568	1	4905	aabys	12	25252
KB861569	1	4667	aabys	12	25252
KB861570	1	6630	aabys	12	25252
KB861571	1	5318	aabys	12	25252
KB861572	1	6769	aabys	12	25252
KB861573	1	4861	aabys	12	25252
KB861574	1	61545	aabys	12	25252
KB861575	1	8958	aabys	12	25252
KB861576	1	6441	aabys	12	25252
KB861577	1	4686	aabys	12	25252
KB861578	1	5431	aabys	12	25252
KB861579	1	4659	aabys	12	25252
KB861580	1	5443	aabys	12	25252
KB861581	1	5282	aabys	12	25252
KB861582	1	6110	aabys	12	25252
KB861583	1	61145	aabys	12	25252
KB861584	1	5753	aabys	12	25252
KB861585	1	5234	aabys	12	25252
KB861586	1	4742	aabys	12	25252
KB861587	1	4641	aabys	12	25252
KB861588	1	4895	aabys	12	25252
KB861589	1	5404	aabys	12	25252
KB861590	1	4859	aabys	12	25252
KB861591	1	6081	aabys	12	25252
KB861592	1	4630	aabys	12	25252
KB861593	1	4610	aabys	12	25252
KB861594	1	68856	aabys	12	25252
KB861595	1	4615	aabys	12	25252
KB861596	1	4866	aabys	12	25252
KB861597	1	4609	aabys	12	25252
KB861598	1	4622	aabys	12	25252
KB861599	1	5407	aabys	12	25252
KB861600	1	7461	aabys	12	25252
KB861601	1	4893	aabys	12	25252
KB861602	1	4655	aabys	12	25252
KB861603	1	67535	aabys	12	25252
KB861604	1	4864	aabys	12	25252
KB861605	1	7020	aabys	12	25252
KB861606	1	5743	aabys	12	25252
KB861607	1	6397	aabys	12	25252
KB861608	1	4900	aabys	12	25252
KB861609	1	5182	aabys	12	25252
KB861610	1	60936	aabys	12	25252
KB861611	1	5466	aabys	12	25252
KB861612	1	4583	aabys	12	25252
KB861613	1	7056	aabys	12	25252
KB861614	1	4676	aabys	12	25252
KB861615	1	4709	aabys	12	25252
KB861616	1	4972	aabys	12	25252
KB861617	1	5404	aabys	12	25252
KB861618	1	61795	aabys	12	25252
KB861619	1	4502	aabys	12	25252
KB861620	1	4483	aabys	12	25252
KB861621	1	4585	aabys	12	25252
KB861622	1	5076	aabys	12	25252
KB861623	1	6574	aabys	12	25252
KB861624	1	4706	aabys	12	25252
KB861625	1	65555	aabys	12	25252
KB861626	1	10755	aabys	12	25252
KB861627	1	4542	aabys	12	25252
KB861628	1	6008	aabys	12	25252
KB861629	1	4485	aabys	12	25252
KB861630	1	4530	aabys	12	25252
KB861631	1	5582	aabys	12	25252
KB861632	1	62380	aabys	12	25252
KB861633	1	8410	aabys	12	25252
KB861634	1	4836	aabys	12	25252
KB861635	1	4753	aabys	12	25252
KB861636	1	8305	aabys	12	25252
KB861637	1	6658	aabys	12	25252
KB861638	1	8250	aabys	12	25252
KB861639	1	6587	aabys	12	25252
KB861640	1	4501	aabys	12	25252
KB861641	1	59455	aabys	12	25252
KB861642	1	4500	aabys	12	25252
KB861643	1	6472	aabys	12	25252
KB861644	1	8514	aabys	12	25252
KB861645	1	4561	aabys	12	25252
KB861646	1	5570	aabys	12	25252
KB861647	1	4877	aabys	12	25252
KB861648	1	5181	aabys	12	25252
KB861649	1	5471	aabys	12	25252
KB861650	1	4486	aabys	12	25252
KB861651	1	4790	aabys	12	25252
KB861652	1	85995	aabys	12	25252
KB861653	1	60993	aabys	12	25252
KB861654	1	7593	aabys	12	25252
KB861655	1	4478	aabys	12	25252
KB861656	1	5770	aabys	12	25252
KB861657	1	4408	aabys	12	25252
KB861658	1	4589	aabys	12	25252
KB861659	1	4470	aabys	12	25252
KB861660	1	4470	aabys	12	25252
KB861661	1	68091	aabys	12	25252
KB861662	1	4470	aabys	12	25252
KB861663	1	6365	aabys	12	25252
KB861664	1	9587	aabys	12	25252
KB861665	1	4744	aabys	12	25252
KB861666	1	4451	aabys	12	25252
KB861667	1	8545	aabys	12	25252
KB861668	1	12108	aabys	12	25252
KB861669	1	4719	aabys	12	25252
KB861670	1	74146	aabys	12	25252
KB861671	1	5251	aabys	12	25252
KB861672	1	4713	aabys	12	25252
KB861673	1	7171	aabys	12	25252
KB861674	1	6207	aabys	12	25252
KB861675	1	5069	aabys	12	25252
KB861676	1	10179	aabys	12	25252
KB861677	1	61313	aabys	12	25252
KB861678	1	4423	aabys	12	25252
KB861679	1	4497	aabys	12	25252
KB861680	1	4517	aabys	12	25252
KB861681	1	4419	aabys	12	25252
KB861682	1	4416	aabys	12	25252
KB861683	1	5120	aabys	12	25252
KB861684	1	4512	aabys	12	25252
KB861685	1	77863	aabys	12	25252
KB861686	1	7694	aabys	12	25252
KB861687	1	6816	aabys	12	25252
KB861688	1	6554	aabys	12	25252
KB861689	1	5167	aabys	12	25252
KB861690	1	4919	aabys	12	25252
KB861691	1	7017	aabys	12	25252
KB861692	1	4853	aabys	12	25252
KB861693	1	4390	aabys	12	25252
KB861694	1	6260	aabys	12	25252
KB861695	1	62474	aabys	12	25252
KB861696	1	4377	aabys	12	25252
KB861697	1	3672	aabys	12	25252
KB861698	1	5229	aabys	12	25252
KB861699	1	4597	aabys	12	25252
KB861700	1	4471	aabys	12	25252
KB861701	1	4371	aabys	12	25252
KB861702	1	4527	aabys	12	25252
KB861703	1	5625	aabys	12	25252
KB861704	1	4467	aabys	12	25252
KB861705	1	4366	aabys	12	25252
KB861706	1	65623	aabys	12	25252
KB861707	1	4352	aabys	12	25252
KB861708	1	4757	aabys	12	25252
KB861709	1	9918	aabys	12	25252
KB861710	1	5218	aabys	12	25252
KB861711	1	4590	aabys	12	25252
KB861712	1	5286	aabys	12	25252
KB861713	1	59187	aabys	12	25252
KB861714	1	5874	aabys	12	25252
KB861715	1	4333	aabys	12	25252
KB861716	1	4472	aabys	12	25252
KB861717	1	4810	aabys	12	25252
KB861718	1	5546	aabys	12	25252
KB861719	1	4427	aabys	12	25252
KB861720	1	4420	aabys	12	25252
KB861721	1	4823	aabys	12	25252
KB861722	1	4513	aabys	12	25252
KB861723	1	64614	aabys	12	25252
KB861724	1	4650	aabys	12	25252
KB861725	1	4577	aabys	12	25252
KB861726	1	4511	aabys	12	25252
KB861727	1	6448	aabys	12	25252
KB861728	1	5088	aabys	12	25252
KB861729	1	5796	aabys	12	25252
KB861730	1	4305	aabys	12	25252
KB861731	1	6483	aabys	12	25252
KB861732	1	4303	aabys	12	25252
KB861733	1	63986	aabys	12	25252
KB861734	1	4302	aabys	12	25252
KB861735	1	4843	aabys	12	25252
KB861736	1	6947	aabys	12	25252
KB861737	1	4396	aabys	12	25252
KB861738	1	4295	aabys	12	25252
KB861739	1	5620	aabys	12	25252
KB861740	1	4294	aabys	12	25252
KB861741	1	5150	aabys	12	25252
KB861742	1	106406	aabys	12	25252
KB861743	1	60426	aabys	12	25252
KB861744	1	7341	aabys	12	25252
KB861745	1	5332	aabys	12	25252
KB861746	1	4340	aabys	12	25252
KB861747	1	5157	aabys	12	25252
KB861748	1	4471	aabys	12	25252
KB861749	1	4280	aabys	12	25252
KB861750	1	4434	aabys	12	25252
KB861751	1	4297	aabys	12	25252
KB861752	1	56735	aabys	12	25252
KB861753	1	6828	aabys	12	25252
KB861754	1	4272	aabys	12	25252
KB861755	1	4299	aabys	12	25252
KB861756	1	4220	aabys	12	25252
KB861757	1	4266	aabys	12	25252
KB861758	1	5288	aabys	12	25252
KB861759	1	4262	aabys	12	25252
KB861760	1	4262	aabys	12	25252
KB861761	1	61917	aabys	12	25252
KB861762	1	6838	aabys	12	25252
KB861763	1	5240	aabys	12	25252
KB861764	1	6355	aabys	12	25252
KB861765	1	6332	aabys	12	25252
KB861766	1	6405	aabys	12	25252
KB861767	1	6230	aabys	12	25252
KB861768	1	7674	aabys	12	25252
KB861769	1	62303	aabys	12	25252
KB861770	1	4576	aabys	12	25252
KB861771	1	4229	aabys	12	25252
KB861772	1	4230	aabys	12	25252
KB861773	1	4669	aabys	12	25252
KB861774	1	6584	aabys	12	25252
KB861775	1	5786	aabys	12	25252
KB861776	1	4207	aabys	12	25252
KB861777	1	61400	aabys	12	25252
KB861778	1	5146	aabys	12	25252
KB861779	1	4722	aabys	12	25252
KB861780	1	4250	aabys	12	25252
